map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG893934	TOG893934	medicago|TC107941	20763561	20767327	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG893948	TOG893948	medicago|TC94512	1511469	1512738	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG893951	TOG893951	medicago|TC100220	13068845	28502898	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG893958	TOG893958	medicago|TC109965	7225114	7230315	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG893963	TOG893963	medicago|TC106502	27635069	27636662	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894022	TOG894022	l_japonicus|TC14173	32032517	32033221	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894056	TOG894056	medicago|TC107791	28903525	28911514	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894070	TOG894070	medicago|TC100769	784154	792321	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894083	TOG894083	medicago|TC96002	27486066	27489799	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894236	TOG894236	medicago|TC94582	30798012	30802617	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894433	TOG894433	medicago|TC109965	7225114	7230315	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894468	TOG894468	medicago|TC106654	7718871	7721027	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894483	TOG894483	medicago|TC112135	4060863	4064826	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894516	TOG894516	medicago|TC100569	8852636	8857086	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894529	TOG894529	soybean|TC215201	28652416	28654168	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894619	TOG894619	medicago|TC93932	17498895	17501279	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894749	TOG894749	soybean|TC205368	7172710	7188745	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894752	TOG894752	medicago|TC108654	966689	970239	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894869	TOG894869	medicago|TC108304	10511054	10517030	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894958	TOG894958	medicago|TC107493	19216517	19220766	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894972	TOG894972	medicago|TC107574	539723	542875	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG894980	TOG894980	medicago|TC100709	18541354	18545345	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895054	TOG895054	medicago|TC94297	29611228	29612950	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895089	TOG895089	medicago|TC108910	274000	275402	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895127	TOG895127	medicago|TC109965	7225114	7230315	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895150	TOG895150	medicago|TC101454	21707708	21711978	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895173	TOG895173	medicago|TC100564	4579679	4581634	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895216	TOG895216	medicago|TC101285	3489483	3505618	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895237	TOG895237	medicago|TC94569	8824196	8828539	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895265	TOG895265	medicago|TC100103	30499463	30501625	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895389	TOG895389	medicago|TC108304	10511054	10517030	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895478	TOG895478	medicago|TC93995	23820370	23822734	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895863	TOG895863	medicago|TC106327	30599300	30604183	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG895899	TOG895899	medicago|TC103534	28827239	28829798	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896074	TOG896074	medicago|TC106968	2077919	2080086	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896088	TOG896088	medicago|TC107493	19216517	19220766	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896222	TOG896222	medicago|TC100619	1607206	1609820	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896385	TOG896385	medicago|TC104329	1297401	1299944	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896483	TOG896483	soybean|TC227536	27955683	27960555	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896611	TOG896611	soybean|TC218796	26554589	26558436	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896740	TOG896740	medicago|TC100512	1479953	1491665	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896743	TOG896743	medicago|TC106865	6948450	6950544	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG896915	TOG896915	medicago|TC96002	27486066	27490053	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897148	TOG897148	medicago|TC108132	5720403	5723160	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897239	TOG897239	medicago|TC108524	25381091	25384007	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897250	TOG897250	medicago|TC103012	22439779	22442163	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897281	TOG897281	soybean|TC220993	21557542	21562934	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897333	TOG897333	medicago|TC110325	31406542	31410771	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897347	TOG897347	medicago|TC101099	9106457	9110507	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897376	TOG897376	medicago|TC103012	22439779	22442163	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897499	TOG897499	medicago|TC102576	16475425	16481260	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897624	TOG897624	soybean|TC230596	11441027	11442957	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897705	TOG897705	soybean|TC208025	6618813	6621294	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897714	TOG897714	l_japonicus|TC13457	29306966	29308159	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897728	TOG897728	medicago|TC108232	24846851	24852658	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG897860	TOG897860	medicago|TC109965	7225114	7230315	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898024	TOG898024	medicago|TC109120	29547717	29552154	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898052	TOG898052	medicago|TC98855	22732536	22734323	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898146	TOG898146	medicago|TC104393	6905164	6907399	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898304	TOG898304	soybean|TC229188	9318178	9323470	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898359	TOG898359	medicago|TC103612	30580020	30584511	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898437	TOG898437	medicago|TC94724	15587594	15595172	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898468	TOG898468	medicago|TC107988	30375370	30379838	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898530	TOG898530	soybean|TC227536	27955683	27960555	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898547	TOG898547	medicago|TC100564	4579679	4581634	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898575	TOG898575	medicago|TC109465	5727108	5731448	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898590	TOG898590	medicago|TC109263	22339536	22343852	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898830	TOG898830	soybean|TC224718	13068959	13072882	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898974	TOG898974	medicago|TC104617	17680395	17691152	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG898985	TOG898985	medicago|TC106654	7718871	7721027	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG899062	TOG899062	medicago|TC101936	24736588	24738758	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG899112	TOG899112	l_japonicus|TC15791	6669428	6671125	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG899297	TOG899297	medicago|TC107574	539723	542875	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG899594	TOG899594	medicago|TC107793	2209784	2213606	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG899688	TOG899688	l_japonicus|TC18633	3338524	3341334	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900198	TOG900198	medicago|TC108492	10366177	10369716	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900360	TOG900360	medicago|TC112104	10608479	10609779	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900400	TOG900400	medicago|TC102642	24553491	24558229	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900422	TOG900422	medicago|TC99966	12915583	12921992	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900465	TOG900465	soybean|TC215201	28652416	28654168	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900957	TOG900957	medicago|TC95318	29941904	29946358	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG900984	TOG900984	medicago|TC107941	20763561	20767327	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG901542	TOG901542	medicago|TC94512	1511469	1512738	TOG			0	
Mt3.0_MtChr2	MtChr2	0	32199769	Mt3.0_MtChr2_TOG901894	TOG901894	soybean|TC207624	809873	813841	TOG			0	
